# vx vy dx
6.196624018841835380e+01 8.881392941301376709e+01 1.123862519812734263e+03
6.461642635560117753e+01 6.138634751349256646e+01 7.978011748612935889e+02
8.551491749737905934e+01 8.569261344416437964e+01 1.502592566543255998e+03
8.232989032196843482e+01 8.532726226052152185e+01 1.415012182379490469e+03
6.523018949856790982e+01 7.935590001542668404e+01 1.045914888451381103e+03
9.070614606929416368e+01 1.021200107940385067e+02 1.885604494131933279e+03
8.479732676945110370e+01 7.120777223390182087e+01 1.227152743928016434e+03
6.868450122998682161e+01 8.782729419690237194e+01 1.218119030625647838e+03
6.122689963150575920e+01 8.725057753018009521e+01 1.077050122358615909e+03
8.654572090956570207e+01 8.486312116645294168e+01 1.491472687659971143e+03
8.170284976516896336e+01 5.469168352533758792e+01 9.048817887420980242e+02
5.183552446575613715e+01 7.054549671136317102e+01 7.438307336912195069e+02
9.675426973723587309e+01 8.040563195941849983e+01 1.586932794425935981e+03
6.989703453064761618e+01 8.771032241560361342e+01 1.266970562717981011e+03
8.203757139578419810e+01 7.505032690455612965e+01 1.257346464818971526e+03
1.343058182431331886e+02 1.149383236675868574e+02 3.135032462060394664e+03
7.487879863151721338e+01 7.856276284391617537e+01 1.191682976858201528e+03
6.726006998529116743e+01 6.410674773761077461e+01 8.801692254030991762e+02
6.576829211119087404e+01 6.513381023872491937e+01 8.556539829473038026e+02
1.046426918351586295e+02 1.047521583118397359e+02 2.245119747496992204e+03
5.828019865614230355e+01 6.726189733225254486e+01 7.990525066528856541e+02
1.035519080454028114e+02 6.366035478024946315e+01 1.351599581127262127e+03
7.280333824505791540e+01 6.981448928255635167e+01 1.037057299424128360e+03
7.750581807460214634e+01 4.745920648977212863e+01 7.488179532241338165e+02
9.501712142943253525e+01 5.483644685334900970e+01 1.075194923750205362e+03
1.048784687881080941e+02 7.510090914333987655e+01 1.597465446971226584e+03
7.756819298522215433e+01 4.869098109606244407e+01 7.784995287601882410e+02
6.797706717566930479e+01 8.232657989922431341e+01 1.129154934952761323e+03
1.014578916376166262e+02 9.780677519160897759e+01 2.016490061846080152e+03
8.404495596324784401e+01 7.505527960803517828e+01 1.281282168021940606e+03
9.171195958742788434e+01 9.050642754505284415e+01 1.701424233773233709e+03
1.036348498152005959e+02 6.051871910145935374e+01 1.275264531187425064e+03
7.629439424868803599e+01 9.478799513001354171e+01 1.480722166091948566e+03
6.680189419666885442e+01 6.799634508691397627e+01 9.263205821451242628e+02
5.431069574851763804e+01 8.011616085611908034e+01 8.904234211840134776e+02
8.678724751380968883e+01 6.903906993673848547e+01 1.206898749130412625e+03
7.198123545883176178e+01 6.696566671574061047e+01 9.759014188678507935e+02
7.318234085027555125e+01 6.961083458313080996e+01 1.045653714186007164e+03
6.277458550072530841e+01 8.859123568574101171e+01 1.135911768397694459e+03
8.294435469355782686e+01 9.232739432843359850e+01 1.549956496454175294e+03
6.915410470720439662e+01 6.907423715939692954e+01 9.795125286261240944e+02
8.636487969399198050e+01 8.633686197356846037e+01 1.522512579362306042e+03
1.032626916614334078e+02 6.254293952603565288e+01 1.303939671933806494e+03
7.913274140044470073e+01 8.914321560767625385e+01 1.429944003839409106e+03
7.851572548695946807e+01 6.353750367988156711e+01 1.026174409906880328e+03
8.088808079562825526e+01 1.062525185077867604e+02 1.742778057957299779e+03
7.829108297379849546e+01 9.718885363535349597e+01 1.575081149982112038e+03
5.791350960967861994e+01 8.665502043544258015e+01 1.032773287955148589e+03
5.991462704077148516e+01 1.039927781424340196e+02 1.258538232844122831e+03
7.765218274465220816e+01 8.240806495173374913e+01 1.298165421746561606e+03
8.768762606336029819e+01 6.881863285380492812e+01 1.218785404811568924e+03
7.709897495612256080e+01 1.031645157892956775e+02 1.620242009029712563e+03
5.980233599023188162e+01 6.377130049341677420e+01 7.676942652836751222e+02
1.045760889701035410e+02 8.084430547888220531e+01 1.716368870514618266e+03
1.062767868712872428e+02 9.721351607749235768e+01 2.105611439413186417e+03
7.605572062556186097e+01 8.424291697681161395e+01 1.305048627307917513e+03
6.427877142173491620e+01 9.084419627172044898e+01 1.191397684528633363e+03
7.661320873145260180e+01 8.795980239374868859e+01 1.407072694837190966e+03
8.333597352841880479e+01 8.892662692647486722e+01 1.495889343203069302e+03
8.449039659083334186e+01 8.683253178323300858e+01 1.496256331913273925e+03
7.630871730689048604e+01 6.103946081197109663e+01 9.619280053726535016e+02
9.400043610937039773e+01 9.861543501511133059e+01 1.870972507837727335e+03
7.692777435511210626e+01 6.808022642226174526e+01 1.067583860632654478e+03
8.233535554260072331e+01 8.691272916084774636e+01 1.467455080441643759e+03
5.799695787574994910e+01 7.076966562265863558e+01 8.345510507051233162e+02
5.385610059120097048e+01 9.998660966567965147e+01 1.093781056773137834e+03
7.111256885754156087e+01 8.069189600424039099e+01 1.175455540511606159e+03
7.570284488226511144e+01 4.983838727689270343e+01 7.734605813229118212e+02
9.100843326526074861e+01 8.659889044720443962e+01 1.604747323049389706e+03
6.123653740718566496e+01 7.181688835609375587e+01 8.978130821564824373e+02
8.202274662282459872e+01 8.001238625992222353e+01 1.346238819834444257e+03
7.791459551439143638e+01 1.055768190154154809e+02 1.669108456555712110e+03
7.926864482128232225e+01 7.116954320806793532e+01 1.157338379699198413e+03
8.436472475635706303e+01 8.444366281777564609e+01 1.451525973936408946e+03
8.153965604061968975e+01 9.484376050348915044e+01 1.581296970299206578e+03
1.142355598817547246e+02 8.486060520913424909e+01 1.975491350594618552e+03
5.353472088418496355e+01 9.010825744972005680e+01 9.792856602685013740e+02
7.754985676460400157e+01 6.401903040532680222e+01 1.004918993733878665e+03
9.118012803413468248e+01 8.774166962733758623e+01 1.635166341058592934e+03
5.992343033355172821e+01 8.079070247457075027e+01 9.768580767626888246e+02
7.568863038551626232e+01 6.468022744583700501e+01 9.955550389092899195e+02
9.631891083952301358e+01 7.970478647909308734e+01 1.559235579104348744e+03
7.945856512918638259e+01 6.473945713377173661e+01 1.049230211146725196e+03
6.252608649387734374e+01 7.967168368198134942e+01 1.003552526288885929e+03
7.876704936199529072e+01 5.297175374767175526e+01 8.415650672084244661e+02
7.225798574937887508e+01 8.337981827067942220e+01 1.227988190692859234e+03
4.384489577642554536e+01 6.482809105462467869e+01 5.746352683845676665e+02
9.897976759252482282e+01 4.621684612150421856e+01 9.358975668366606442e+02
8.029958997881929861e+01 9.249116812611890737e+01 1.512998035927432284e+03
4.813140801115206102e+01 7.173452501141949256e+01 7.042510171047343874e+02
7.366954865012570508e+01 7.086205104414273137e+01 1.067992695067135173e+03
7.597690570512250474e+01 7.307806549038822652e+01 1.126027663269654795e+03
9.272904603734752982e+01 7.260650493663504790e+01 1.362694746896871720e+03
5.917111922998284967e+01 7.917688532689312808e+01 9.613897176867075132e+02
9.687763944154241358e+01 9.367654483341573268e+01 1.833024446286906596e+03
4.880020432517811457e+01 1.039904076688523133e+02 1.044391943550730275e+03
6.964862548884168802e+01 6.524730964760051677e+01 9.221317959324087496e+02
8.116809525420052296e+01 9.268578282653082567e+01 1.537694224830889425e+03
1.069869965346413636e+02 8.269669054121494867e+01 1.791758365004603093e+03
6.356145883089494930e+01 9.243605936039246274e+01 1.205022873333867892e+03
6.920091383947266195e+01 1.038938721074810303e+02 1.462298826622703473e+03
1.101766970149534046e+02 8.876647630245497567e+01 1.995721624578150795e+03
6.638294261496454851e+01 9.698469417245541990e+01 1.290933822937518926e+03
8.335334035079264936e+01 8.236924279457494436e+01 1.410064888081648633e+03
8.259614002608321925e+01 1.068414286426295803e+02 1.785844770991177256e+03
7.422490092828539332e+01 6.530426595424404468e+01 9.925093570140261363e+02
9.642651637308148338e+01 1.019634253376063668e+02 2.008009429990703893e+03
8.029697368123137835e+01 7.281793033726205522e+01 1.183356440322010712e+03
8.788785008511813146e+01 7.575770138589584235e+01 1.348604808650281484e+03
7.655502921605278743e+01 9.886482776343288492e+01 1.540425211665551387e+03
8.734673086797384656e+01 7.123925932748554146e+01 1.276069512736117304e+03
9.991140181251631702e+01 7.310207084589683291e+01 1.494183246646933185e+03
7.976933734270579635e+01 4.707014667879050762e+01 7.816943987290258065e+02
7.555362188297387149e+01 5.234350015507161658e+01 7.814359349556933694e+02
8.443496700703923352e+01 9.350464613287080340e+01 1.621070006350428912e+03
1.068546353170462879e+02 5.699438913364343762e+01 1.228169762859644152e+03
9.455913525308700684e+01 8.395135733068603656e+01 1.620540230001783812e+03
3.935547356874578639e+01 7.190244647544571421e+01 5.737006416965068638e+02
9.138393493084569741e+01 6.237104216397864320e+01 1.157725163074898546e+03
8.211867418347023317e+01 9.897851056599388642e+01 1.638985683651878617e+03
9.386821931147308362e+01 6.688301461757617972e+01 1.271338278161968219e+03
8.293523367181963124e+01 6.673580356885581466e+01 1.129635886749032579e+03
6.912919984809585117e+01 8.420864805227428462e+01 1.177686556054384937e+03
7.958569044267041193e+01 6.998679707587950816e+01 1.158510869268777697e+03
9.597274952874651888e+01 1.123273596479660625e+02 2.208007349737253662e+03
8.827499671505037782e+01 1.058035047478962554e+02 1.907607587250503229e+03
8.781581775159594372e+01 8.824254211273220960e+01 1.589839184110185442e+03
8.215696402267346343e+01 1.018426714946885170e+02 1.704497640528432385e+03
7.277069275113115054e+01 8.578752279914223777e+01 1.260404613818881671e+03
9.369011852753607172e+01 7.084332648628912921e+01 1.361790064441780714e+03
1.116558635962288122e+02 7.066105395008084145e+01 1.609611565761787233e+03
8.064497655741199367e+01 7.038149724704339860e+01 1.162360904500797233e+03
9.636202682201286507e+01 8.376876499296551515e+01 1.668429932008266633e+03
8.940585510250629397e+01 9.299012740540641175e+01 1.700050810866543998e+03
3.874088199655981413e+01 9.338402437212620555e+01 7.392113566424527562e+02
6.539685066549088788e+01 9.334785778435059456e+01 1.230530178752687561e+03
7.094522687172370468e+01 7.925798108829185651e+01 1.146420825751835991e+03
1.165288560178402122e+02 7.891060137205857927e+01 1.865714589225885447e+03
7.965854531508168179e+01 6.262489889096227103e+01 1.013459914397836883e+03
9.206162004041313196e+01 6.656235970424113191e+01 1.245299929825964000e+03
5.918366941118237889e+01 1.068863039675697024e+02 1.290513486589856711e+03
9.499609924795070981e+01 7.438243368486979534e+01 1.435456830775753133e+03
7.933332345077947423e+01 8.402093272926290979e+01 1.368758561531466285e+03
6.892165680581062759e+01 7.483771592053598454e+01 1.061416260169199177e+03
7.133046714075769046e+01 7.166189374034838977e+01 1.062094969608477868e+03
9.064854469151674721e+01 8.243614233812559178e+01 1.526994386614117047e+03
8.362055305121256765e+01 8.938669833618145333e+01 1.532812175730163517e+03
8.657380843570398099e+01 6.504698711529020727e+01 1.157017101870570059e+03
9.706625328205153380e+01 7.033147269200838991e+01 1.391458013648539463e+03
6.501162612855345913e+01 8.735465564594193211e+01 1.139538725060397383e+03
6.814481890077881587e+01 1.043936041699129760e+02 1.448795832828924631e+03
5.957848069197569885e+01 6.368295278329462406e+01 7.889708049183642515e+02
7.814145888478032020e+01 9.562809807799543194e+01 1.501152744267266144e+03
1.022931063900703776e+02 9.103387205101545021e+01 1.897927458004782920e+03
8.813455112435067917e+01 1.084550587118211809e+02 1.955751061750235749e+03
5.675171691094871562e+01 8.979986434523917183e+01 1.025280797172603343e+03
6.939714481889093634e+01 8.849573149330758781e+01 1.239134257512384920e+03
8.703372911727878147e+01 5.987464354227611096e+01 1.062264356325164954e+03
5.919867985735135107e+01 6.659157607100192422e+01 8.003469732271961448e+02
9.102022380043204919e+01 1.019940427100017075e+02 1.892250503779485598e+03
8.215164759785061221e+01 6.358030217595189981e+01 1.065441590420783768e+03
9.580852122861085718e+01 6.647171823982839101e+01 1.290179070895513178e+03
7.847857689234020029e+01 7.666142109891166001e+01 1.223952164138818262e+03
9.876867603640222626e+01 7.076413438054515836e+01 1.410005412136438736e+03
5.638835610608585114e+01 1.006541659495857601e+02 1.145488515199848052e+03
8.863406259373235230e+01 5.493569808061424453e+01 9.920101984539855948e+02
5.751966705491000198e+01 4.629643262417507543e+01 5.527447395131192707e+02
7.423868284276481688e+01 5.827781160645773184e+01 8.962554479765615270e+02
4.413092738611255328e+01 7.464679832025473161e+01 6.754947015358795852e+02
8.391694990369862239e+01 1.043570218944568779e+02 1.792021493839796904e+03
7.223578263907369035e+01 6.377220463666382955e+01 9.456737910318250897e+02
9.287525683388020070e+01 6.091339174001385004e+01 1.150420624528255985e+03
1.164203805868094435e+02 9.230856228799714813e+01 2.180160195862165892e+03
6.995235206182184129e+01 9.798610619385789278e+01 1.408458137952753304e+03
5.875314140470466384e+01 8.314567566250958919e+01 9.919880235933350150e+02
8.778009117584419130e+01 5.022743008235714512e+01 8.936014759916986350e+02
9.949620925013040562e+01 7.520454685149697127e+01 1.526130839997796329e+03
7.120005248724838509e+01 1.074404181010390715e+02 1.560058139796356954e+03
9.036652857894105750e+01 9.659873286919341240e+01 1.785682472498387369e+03
6.374141373382087750e+01 6.876272509665481891e+01 9.010936944737977683e+02
8.905525473614574139e+01 8.905959168237012591e+01 1.621466433153899288e+03
7.360913174644099399e+01 8.958200649939809068e+01 1.318532973938930354e+03
7.804071700628902875e+01 6.386391710263883681e+01 1.016091122205349393e+03
6.204334781404963906e+01 7.318732268643589123e+01 9.239444920987564274e+02
6.181821284971104546e+01 7.509604747539937364e+01 9.545757446512639035e+02
7.217862185252863583e+01 8.053108167203646417e+01 1.180548553316263906e+03
6.701557461860770104e+01 6.351821958256913803e+01 8.747530516097139071e+02
1.032806051122537383e+02 7.684576819220472998e+01 1.614085731169324845e+03
5.616968389623891511e+01 6.804848584326173011e+01 7.851096992715299621e+02
5.791035082851437465e+01 5.889778349890511322e+01 6.882599268320381043e+02
9.108722702199557375e+01 7.837665118587783297e+01 1.462392677295428030e+03
1.113667215461747162e+02 1.092045221080241930e+02 2.499567178138801864e+03
7.462307526223059995e+01 7.090831671324519903e+01 1.073209749280587630e+03
1.090185637915395063e+02 9.246227267593970112e+01 2.045795804818904571e+03
8.945687430720309408e+01 8.060380073500100195e+01 1.466795164531514274e+03
9.519172294394205380e+01 1.095068336798729121e+02 2.106661096075662044e+03
6.229186448993104364e+01 7.268457187516904128e+01 9.197777420081303035e+02
1.009416568424258429e+02 1.081520428543935708e+02 2.221503024146933967e+03
8.862797089367646208e+01 7.960466299658246214e+01 1.445387743597633062e+03
7.731195714018784315e+01 7.895774359343467097e+01 1.243538004259982017e+03
5.298004594070853557e+01 8.807798804856275865e+01 9.501129847024211585e+02
6.735068725536038414e+01 9.797836554943987153e+01 1.362906189480004059e+03
8.243411193547372307e+01 1.195659482030605716e+02 2.016350374782577774e+03
4.230449905963930490e+01 8.066417439673764989e+01 6.908338088211326067e+02
8.084023219739945887e+01 1.072674617532145476e+02 1.780863786097853790e+03
6.357320141825165649e+01 6.488529098217169633e+01 8.302318262588263451e+02
4.876098547918248016e+01 8.277705623581867656e+01 8.257777094203668184e+02
6.284511402194292629e+01 6.755226493692046574e+01 8.478391082975274458e+02
5.479156337387156839e+01 9.915594026699970698e+01 1.116659897272927992e+03
7.713675660084366825e+01 5.862316508636318702e+01 9.206210114509436835e+02
9.042697065405913293e+01 7.418302004338210054e+01 1.361935174267412094e+03
7.538240425870668560e+01 7.613977485378502763e+01 1.168596476144002736e+03
